review,tag
kinda boring lots of ads,tag:(ads)
"Bad, sometimes it glitches out and some levels are the same, bad game, stop making ads of it because it will always be bad.",tag:(ads)
It needs lesss ads after every try,tag:(ads)
I absolutely love this game already on level 200 and only had it for two days! There is alot of ads but all you have to do is turn off your Internet. Would definitely recommend,tag:(ads)
Too many ads,tag:(ads)
Kept getting ads of this on other apps.,tag:(ads)
Lots of ads.,tag:(ads)
Terrible.... 1 round lasts about 30 seconds then you have to watch an advert for 30 seconds with no skip facility... Shocking amount of ads... Avoid,tag:(ads)
Its a good game but there are way to many ads,tag:(ads)
Ads pop up every time,tag:(ads)
To many ads,tag:(ads)
WAY too many ads,tag:(ads)
DONT BUY FROM VOODOO. All there games have ads every 2 seconds.,tag:(ads)
"Fun simple game, too many ads.",tag:(ads)
Ads ads ads to many ads,tag:(ads)
"Boring and Sorry, but Ads after every level",tag:(ads)
Ads Hello voodo why do you have soo many ads in every game sre u greedy? No ads can make more players stay in your game please remove ads,tag:(ads)
Fun game! And the ads aren't event that bad either!!,tag:(ads)
Too many ads,tag:(ads)
Ads are longer than the levels. Every level completed is a new Ad. You can get rid of Ads if you pay $5,tag:(ads)
Really fun game and ads aren't obnoxious,tag:(ads)
Ads ads ads,tag:(ads)
I ONLY GOT THE GAME TO RATE IT THE ADS MAKE LOOK SO DUMB I WISH I COULD DO 0 STARS,tag:(ads)
"game is based on ads, if u are gamer i suggest download turn of Internet connection play till lvl 10 then uninstall give 1 star as thrtr is no interest",tag:(ads)
I have to deleted this game because that don't have sound and 2 is it too much ads,tag:(ads)
Too much ads,tag:(ads)
It's very good nice make vodo if you want to remove ads just torn off data it wi Fi remember the ads you look it even take your data if you could close you will have fun though 😓😓😓😓 don't even pay for removing Ads for offline games why westing money for ads and offline games you guys ar fullls,tag:(ads)
"Game has repetitive levels, not many skins and is impossible to get 20x diamonds are easy to get and they try to rack up ad revenue. Do not play any games from VOODOO anymore they are a money hungry company and makes a lot of money by ads because of there ad packed games. DO NOT DOWNLOAD. Edit: the game has no point of being on the app store I'm tired of seeing the devs not replying to reviews. This game has appeared in ads, all over Facebook, and Instagram. Game is rubbish",tag:(ads)
"Too boring. The only reason I wasn't bombarded with ads is because I was in airplane mode. This is maybe good to give to a kid when they are bugging you, but not much more.",tag:(ads)
Too many ads otherwise good game,tag:(ads)
Soooooo many ads. But worst is the ads are damn inappropriate. Bordering on pornographic. Skip this game and probably all games from this company,tag:(ads)
To many ads,tag:(ads)
Way to many ads,tag:(ads)
Too many ads between each level,tag:(ads)
Okay game loaded with ads. Needs more ads.,tag:(ads)
MAKE SURE YOU TURN ON AIRPLANE MODE WHENEVER YOU PLAY THESE TYPE OF GAMES TO GET RID OF ADS!!,tag:(ads)
Too many ads,tag:(ads)
Terrible Game This Sucks Terrible Ads,tag:(ads)
Oh😎my🙊gosh😊have🤔you🤪played🤾🏿‍♂this🤨new🤩game🕹my🎈gosh🎇Its😂so😙cool😎I🤡just🤥beat😆josh😅 I mean its good but it got boring easily and there were so many ads,tag:(ads)
Dont play it.There is a gigatic amount of ads.Just like all of their games,tag:(ads)
So many ads but fun game,tag:(ads)
Would be 5 star without the ads,tag:(ads)
"Like all of Voodoo's games, way too many ads! Play for 10 seconds and then get 30 seconds of ads. No thanks!",tag:(ads)
Popups and ads extreme,tag:(ads)
"Repetitive from level 1, every level same. And constant ads",tag:(ads)
"I played this game without Ads (Payed to remove them) It's a simple game, level's are not Very challenging and every character can be unlocked by level 50 or so. Mindless fun that doesn't last after level 100 due to repetitiveness and lack of content. The game could extend it's life if Ad revenue is used wisely to further develop content for the game, though i don't see this happening. (Prove me wrong Devs!)",tag:(ads)
Game is not really fun or challenging and to top it off the amount of ads is ridiculous. I spend more time forced to watch ads then actually playing the game.,tag:(ads)
There is just to many ads so 2 stars this gsme is fun its just so many ads,tag:(ads)
Very nice game just too many ads.sometimes u have to repeat levels I recommend playing offline like airplane mode,tag:(ads)
"This game is fun but then you get bored of it because of all the levels repeating. The ads are managable Because you can just turn your wifi off. No music or sound effects at all in this entire game so you have to listen to music while playing this. To change my opinion of this game, you will have to make more levels, add music or sound effects, and put less ads.",tag:(ads)
I can't play a game with ads after every level. More time on ads than playing the game is pathetic.,tag:(ads)
Gets really boring 😴 😪 After you unlock 🔑 all the costumes. The costumes are really dull 😑. Toooooooooooooooooooooooooooo many ads.,tag:(ads)
"Play one level, and you've played it all. Not only is it not properly optimized, but its constant ads are plain annoying. There are thousands of better things to be doing if you're bored, go do one of these instead",tag:(ads)
Too much ads.,tag:(ads)
Too many ads,tag:(ads)
Too many ads,tag:(ads)
This game is awesome but the things that annoys me is the ADS thats the thing I see . You waste your time on watching the ADS .I always get annoyed because of the ADS,tag:(ads)
So. Many. Ads.,tag:(ads)
It's so fun and the ads arent bad at all at least,tag:(ads)
"Most unexpired game I've ever played. Legit every level feels the same level over and over in loop. With the bonus level in each 5 levels, its the same one each time making it rigged so you can't get that times 20 so they'll try and make you play longer for more ad revenue. They're just trying to make it drag even more so you can just watch ads over and over. Had it offline just to see if it's a decent game without ads popping up every second and I was bored like hell",tag:(ads)
"Game is fun however this app is literally spammed with ads everywhere, on screen when your playing, in the menus, and forced unskippable 30 second ads after every level.",tag:(ads)
Ads between every level,tag:(ads)
"Just torture to play. You couldnt pay me to play more of this easily voodoos worst game, which they male alot of bad copy amd paste games full of ads, but this, this is just awful",tag:(ads)
I would have kept this game if there weren't an ad after LITERALLY every level! Many of them were not even able to be skipped. Super fun game but the ads were not worth the hassle.,tag:(ads)
Too many ads other than that it's exactly what it advertised..,tag:(ads)
ADS AFTER EVERY LEVEL MADE ME UNINSTALL THIS. IF YOU WANT MONEY SO BAD DON'T MAKE THE APP FREE. IDIOTS.,tag:(ads)
"Good game, lots of ads. But good game",tag:(ads)
Well it gives you something to do of course there will be ads involved if you play offline youl have a better experience,tag:(ads)
"Fun but too many ads, one after every single level, regardless of if you completed it or not",tag:(ads)
"So bad, ads spoil all the fun",tag:(ads)
"Nice game and idea, but super heavy Ads. There're a lot more apps elsewhere with less ads that serve my time. Goodbye.",tag:(ads)
It had a lot of ads pissing hell,tag:(ads)
I love this app but i give 4 stars beacuse in Ads🙄,tag:(ads)
"ok concept, just executed incredibly poorly and not to mention the infamous VOODOO ad attack. after every single level there is an ad, I have not played the game for 30 minutes and have probably had ATLEAST 25 ads. it is absolutely ridiculous",tag:(ads)
Ite reqlly laggy not very good concept ads are really crazy and it always crashes would not recommend,tag:(ads)
It is a good gam but there a lot of ads,tag:(ads)
Too many ads. Ads after every level. It's annoying and not worth playing.,tag:(ads)
Make better ads for the game,tag:(ads)
Games from voodoo are not games. They are just ads,tag:(ads)
Ads. Ads. Ads.,tag:(ads)
Ir is very fun the only thing I don't like is all the ads,tag:(ads)
Ads!!!,tag:(ads)
Too many ads,tag:(ads)
"Ads, game is one big ad, cannt play more then 1 run",tag:(ads)
I spent more time spent watching ads than playing.,tag:(ads)
"Too many ads. Frustrating !! Also bad for your mobile memory, graphics and system sustainability !!",tag:(ads)
"Fun for 5 minutes, way too many annoying ads.",tag:(ads)
To many ads,tag:(ads)
I rate this a five i would rate 1 for ads,tag:(ads)
Too many ads in game...,tag:(ads)
"The levels just become reparative and you lose interest very quickly. Plus, Ads Ads Ads.... after several reparative levels you notice the game is not the product but rather it's you. Ads Ads Ads after each single step on the game.",tag:(ads)
It's awesome game but there's a worse Ads and the level doesn't different,tag:(ads)
There are a bunch of ads at the end of every level you play and ads are and it gets boring as soon as you keep playing,tag:(ads)
People say it has way to many ads but guess what people you can turn of your internet and play so there are no ads so stop giving bad reviews just cause of ads I absolutely love this game,tag:(ads)
Way too many ads,tag:(ads)
I love this type of games but pity this type of games is very poor with ads🥺 so I think ads will makes people hate this type of games so better fix it okay 🥴💜,tag:(ads)
Very more ads and zero sound,tag:(ads)
"Ads simulator, you watch ads more than playing.",tag:(ads)
"It's not a game, it's ads player.",tag:(ads)
WAY too many ads. most of my time in the app was spent watching ads instead of playing.,tag:(ads)
Good concept but you will complete the game within minutes. Also a lot of ads,tag:(ads)
Too many ads,tag:(ads)
Seems fun but levels are too short and followed by ads that are too long or unskippable.,tag:(ads)
Is good app but when i need to restart ads first is start.The ads is china ads.Please update,tag:(ads)
"To be honest, I kinda hate it bc you need to watch ads to continue but it's really fun and not a scam, don't know anything else. If you want more info then watch the ads.",tag:(ads)
I love it but there is ads for every level,tag:(ads)
Fun. Not worth the ads.,tag:(ads)
Toooo many ads. Game is boring i complete all levels in 2 days i use phone only for 2 hours( entertament) and i play this only for 30 minutes at last i will say it is borrrriiiiiinnnnnnnggggg gaaaaaammmmmmeeeeeee.,tag:(ads)
"It's an okay game, but I only lasted less than 5 minutes with the game because of the ads happening each time I finished one round of them game, which I must say are very short. It's a good time killer I guess.",tag:(ads)
Toooooooooooooooooooo much ads not gonna lie each round I finish a ad always pops up,tag:(ads)
Intresting in strating only Too many ads,tag:(ads)
Ads suck,tag:(ads)
"Voodoo cash grab, lazy game, short levels just for ads to appear more, voodoo never makes good games",tag:(ads)
Over all good game but to much ads I recommend to turn your wifi off or airplane mode,tag:(ads)
Great game but the ads need to slow down,tag:(ads)
Too many ads,tag:(ads)
i like it there is jest to meney ads,tag:(ads)
It's a pretty good game and a tiny bit cash grab but not to many ads,tag:(ads)
I like the game but alot of ads its annoying,tag:(ads)
A ok game but loads is ads its a verry addicting game but there's an ad after each level,tag:(ads)
Ads way too much ads,tag:(ads)
Not a bad game. Very fun. But too many ads. Uninstalled.,tag:(ads)
It's a pretty good game just dont like the fact that it has so many ads,tag:(ads)
Good way to kill time and its really fun the only problem are the ads,tag:(ads)
Addicting. Bought no ads,tag:(ads)
so much ads,tag:(ads)
Too much ads,tag:(ads)
"Game is okay, but too many ads, don't download it, it's a waste of time.",tag:(ads)
Tooo many ads,tag:(ads)
"Boring, unimaginative game with a lot of ads",tag:(ads)
Too many ads,tag:(ads)
I played a few games and it's too laggy I failed multiple times on different levels because of the lag and I have like 20 ads throughout playing.,tag:(ads)
Way to much ads but it's fun so I give it a 4,tag:(ads)
Last time I saw ad that was a idiot playing a game and he said he lost some but he didn't why did he stupid fake idiot ads keep getting my way he didn't lost some,tag:(ads)
To many ads,tag:(ads)
"if only I could recover my time playing this garbage! the game is not fun, is full of ads....save yourself and DO NOT install it!!!",tag:(ads)
I love the game but there is just to many ads.,tag:(ads)
Insane level of ads. Unplayable,tag:(ads)
"THIS GAME IS UTTERLY TERRIBLE. WHENEVER I GET A VERY LONG RAIL THE CUTTERS AND THE LAVA ALWAYS DESTROYS IT. ITS SO UNFAIR AND I NEVER REACH TO 20x I HATE THIS ,IT HAS SO MANY ADS TOO. THEN ALSO, THE QUALITY SOO BAD AND ITS SO LAGGY UGH, THIS IS SO EW.",tag:(ads)
I love it but the only thing I don't like is to much ads that's why four stars,tag:(ads)
"If you need to do anything, its always sandwiched by ADS. It got tiring. Nice game, addicting even - but the A D S oh my god.",tag:(ads)
This game is so fun and I think there us not a lot of ADS and I advise u go try it and trust me ur going to like it l. I give it a 5 over all and if ur that guy that hates ads it's a good game to try it out.,tag:(ads)
This game sucks and the ads make it worse than what it already is,tag:(ads)
"Awful, full of ads",tag:(ads)
Ads after every level make it really annoying to play,tag:(ads)
Fun for 5 mins. I think developers know youl only enjoy the vame for a few min because they load these games with ads. You play for 10 seconds then watch a ad for 30 seconds. You spend more time watching ads then actually playing the game.,tag:(ads)
Full of ads,tag:(ads)
the ads are all sexually explicit.,tag:(ads)
Man paid for no ad but still ads I would like my money back,tag:(ads)
big mads,tag:(ads)
Its loaded with too many ads,tag:(ads)
Was fun for awhile til theres nothing else left to get. Its very repetetive and no challenge. Way to many ads. Deleted it after a few days.,tag:(ads)
Dont download this game too much ads...,tag:(ads)
Play one match load for so much ads..,tag:(ads)
So many ads the game was alright but on all the levels you never can beet your high scote becouse of the lava and the spinny things,tag:(ads)
Too many ads,tag:(ads)
"Not a bad game, but it had consistent reused textures and animations from other games and is just another low budget game flooded with ads.",tag:(ads)
"Why are u people rating it low cuz of how many ads there are? The ads can be a good thing too! U can find out different games to download. Most of the games i have are from ads i saw. Rate the game on how fun it is, not how many ADS there are..... ♥️❤♥️❤♥️❤♥️❤♥️❤♥️❤♥️❤",tag:(ads)
As with almost all voodoo games they get boring after the next day and are badly made packed with ads. Every game is only slightly different to the next and they keep coming put with new ones it's clear there is not much effort put into them.,tag:(ads)
To many ads downfall,tag:(ads)
Too many annoying ads.,tag:(ads)
The gameplay is mediocre fun idea but way too many ads.,tag:(ads)
Way to many Ads i do not agree with this game..u only play a couple things then ads right away ads that are like 1 minute long,tag:(ads)
Ads for days.,tag:(ads)
"Lots of ads, but it seems like a fun game!",tag:(ads)
Nice Game but I don't like ads,tag:(ads)
Ads suck,tag:(ads)
"Ads, Ads, and more Ads",tag:(ads)
30 sec ads after every level. Which only lasts about 30 secs. 50/50 gameplay/ads,tag:(ads)
WAY TOO MANY ADS..UNBEARABLE,tag:(ads)
I dont know if I am playing or watching ads. Uninstalled right away.,tag:(ads)
Too many ads,tag:(ads)
"Ads, ads and more ads pfff👎",tag:(ads)
"Ads are short, gameplay is good",tag:(ads)
"Another one of VOODOO's shameless cash grabs. It's somewhat of a good time killer though, so I'll give them that. It's got ads after every level and it's more of an on-the-road game. Not bad but definitely shameless.",tag:(ads)
Ads ads ads ads ads,tag:(ads)
"Very good game to pass the time. It gets repetitive at some point, but it gives what it offers so i don't complain. Has some ads like any other game but not so bad.",tag:(ads)
"Fun, but WAY TOO MANY ADS. Every 10 seconds it's an ad!!! Ridiculous!!!",tag:(ads)
Too much ads. Stupid game . Unistall,tag:(ads)
That I played it and i was so mad cuz of these ads how could we level upಠ_ಠ😡,tag:(ads)
To many ads,tag:(ads)
Medium low game with a lot of ads. Meh,tag:(ads)
Garbage why such a game have alot of ads ?,tag:(ads)
The game was well annoying after each time you die or or finish a level just get spammed with ads and they take forever to watch,tag:(ads)
"Riddled with ads, doesn't let you collect the x20 multiplier at the end even when getting the maximum amount of length in a level. Utter garbage.",tag:(ads)
It's good itself but there is too much ads,tag:(ads)
This game is single player but it's also fun it's so cool and so cool to its free. And everyone is saying that there so many ads but the trick if turn off your wifi pls don't hate this app keep every app positive. Except from the bad apps. I love this app VOODOO is being creative to make a game and also they make every game offline and free sometimes I really hate ads but I just ignore them then continue to play this game. If soemone sees my comment at this app pls ignore the ads that you see,tag:(ads)
its a really fun app but please no ads,tag:(ads)
Too many damn ads,tag:(ads)
Good game very fun very simple however those damn ads kill the joy of the game they have put way too many ads every other thing is an ad so it destroys a really fun game,tag:(ads)
"Awful ads, turned on Airplane mode to play the game. Basic and boring.",tag:(ads)
Terrible. Ads ads ads ads ads all ads,tag:(ads)
Too many ads and repetitive. Wack.,tag:(ads)
Too much ads,tag:(ads)
Honestly not a bad game. Good concept just not very welly executed with some of the levels. It's good for when you're bored out your mind and or in the bathroom. The ads are the worst thing of this game but that's it really. Even for that if you wanna go for a long session put on airplane mode.,tag:(ads)
"Here's the thing, it's bogged down with ads. BUT it will pass time.",tag:(ads)
Fine but way too many ads as per usual.,tag:(ads)
"Fun game and good concept but WAY TOO MANY ADS. I literally cannot deal with the ads, not worth it!!!",tag:(ads)
Fun game but the levels are repeatative. Also the ads every level are annoying. Once you unlock all of the characters there's not really a goal to the game.,tag:(ads)
too many ads 👎,tag:(ads)
So many ads when i will pass 1 level than come ad of 30 seconds but game is good so i give 3 stars for ads,tag:(ads)
"Too many ads, no sound.",tag:(ads)
Too many adverts! After every level there's an advert. I know they need them to keep the game free but that's just excessive. You spend more time watching ads than you do playing. Such a shame,tag:(ads)
Ads more than game. Play 10sec and watch 30sec ads. Sucks game,tag:(ads)
10 seconds for playing 30 seconds of ads.,tag:(ads)
"SOOOOOO much ads, not worth it AT ALL!!",tag:(ads)
Too much ads,tag:(ads)
"It was a great concept, but too many ads to be even remotely enjoyable, an ad at the bottom of the screen is fine, and a video maybe every 5+ rounds would be okay. But it is after almost every round and cost WAY too much id ever pay to get rid of the ads on a game that doesnt last but a few hours.",tag:(ads)
"Voodoo seems to be an expert at creating fun games with nice concepts but that lack depth and so I end up uninstalling after a while, and that is okay because there are a lot of gaming options out there and I watched a good deal of ads for them. Short ads unless you go for the bonus. Not quite challenging enough and once you get all the characters the gems become useless, which affects gameplay. No sound unfortunately. Level 56 finally got too repetitive, but fun for a bit.",tag:(ads)
Its fun doesn't have a lot of ads,tag:(ads)
Really good game just too much ads,tag:(ads)
This is the worst theirs just to many ads. Maybe you should just fix it and it then I would give you a better review plz fix it if you dont I wouldn't reinstall,tag:(ads)
TURN OFF WIFI AND MOBILE DATA TO AVOID ADS!!!! Ignore the people saying the levels are impossible after about 60! I'm on level 178 and they haven't gotten any harder than about level 10. Gets very boring:(,tag:(ads)
Game has to many ads DONT DOWNLOAD,tag:(ads)
Good game but i just hate the ads and loke the only ads i see on this game is tic toc it is my phone or you guys just put in tic toc ads plz fix the ads.,tag:(ads)
Ads Ads and even more Ads. You spend more time watching Ads than game time. Uninstalled it.,tag:(ads)
This is one of those games where you cant get higher than they want you to on a level. Certain points in the game they take away all of your rails so you can only get a score no higher than what they want you to get. Its basically made for the ads.,tag:(ads)
"Too many ads and glitchy. I have 128gb of memory and tons of RAM, yet nothing was smooth",tag:(ads)
"It's a good game i mean very interesting, without ads etc. I recommend this game to u all",tag:(ads)
"Airplane mode avoids the ads but the game is fun, albeit repetitive.",tag:(ads)
"Too many damn ads. Other than that, extremely addicting",tag:(ads)
Way too many ads complete a level get an ad. Should be 5 levels to an ad for a free game.,tag:(ads)
Feel like voodoo should be a meme by now because they are mass producing games with constant ads. Honestly don't know how this got to #2 free but at least they put effort in the stuff they make.,tag:(ads)
this is a ridiculous ad fest you dont need ads after every single min of playing the game. the game is trash.,tag:(ads)
"90% of my short lived playing was Ads, no thank you",tag:(ads)
Long unnecessary useless ads,tag:(ads)
Fun game but ads annoying,tag:(ads)
Simple and entertaining game except for the long ads after everything you do. Lasted about 10 mins before the constant ads made me uninstall.,tag:(ads)
Repetitive. Boring. Ads after every level. Uninstalled in less than 5 minutes. Horrible.,tag:(ads)
"Too many adverts. Levels are quick and there's ads between every one. Plus the add banner at the bottom is easy to hit by accident, interrupting the game and opening yet another ad. Easy and fun enough to play.",tag:(ads)
Too many ads,tag:(ads)
"This game is one of my favorite because it is easy, and non challenging.And there are like no ads.This gets 5 stars from me.",tag:(ads)
Voodoo bots downloads and reviews to make it seem like people like their trash money grab games,tag:(ads)
Way too many ads,tag:(ads)
Too many annoying ads. They blast at full volume even if you've got settings muted. Uninstalled.,tag:(ads)
"As with their other games: a nice concept, which is not expanded upon, bundled with a torrent of ads - play ONLY offline (either nlock it from using data or on airplane mode). I know they depend on ad revenue - I would not be opposed to a banner ad - but the game needs to expanded; how about longrr levels, multiple paths, etc. (""Run"" series of flash games comes to mind)?",tag:(ads)
I like it but you might have to add like what y'all getting dressed up yes yeah so maybe you should probably just got us in there and then tell us the money when I had an update so that way we can have our at new obstacles like no boring off to goes there. The roads are so boring so you need to add some new obstacles even when using one of energy you might need to food,tag:(ads)
Pretty good game. Too many ads,tag:(ads)
This game is so easy and there is way too many ads and leave 33 is like impossible to beat I wish I can rate 0 just trash,tag:(ads)
Boring. Too many ads.,tag:(ads)
So many ads,tag:(ads)
Ads,tag:(ads)
It's good I LOVE THIS GAME but the reason why I give 4 stars is cuz of ads,tag:(ads)
"Even after paying $3.50 to remove awful, obtrusive ads, half the game requires you to watch ads to unlock anything",tag:(ads)
Too many ads,tag:(ads)
Game sucks big time cos of the ads... there more ads then the game play itself... think twice before downloading this game.. sharing data is not safe anymore with these stupid games...,tag:(ads)
Terrible full of ads app,tag:(ads)
Way to many ads after a level ad,tag:(ads)
The ads are SO INNAPROPRIATE FOR MY 7 YEAR OLD. FIX THIS PLEASE!!!,tag:(ads)
Fun not to many ads,tag:(ads)
Way to many ads,tag:(ads)
Too many ads,tag:(ads)
I Hate this game it's the worst it has a bunch of ads And it repeats the level over and over again do not download this game,tag:(ads)
Too many ads for it is and ads take as long as the level you play. Half of it is a simple game other half is ads,tag:(ads)
No audio on OnePlus 6t Android 10 (the audio of ads working),tag:(ads)
All games made by VOODOO contain 5x as many ads as others. Avoid all apps released by them.,tag:(ads)
To much of ads,tag:(ads)
Too many ads,tag:(ads)
Might be ok if there wasn't so many frigging ads.,tag:(ads)
Too many ads,tag:(ads)
Unplayable number of ads,tag:(ads)
Too many ads,tag:(ads)
Way too many F***ING ADS! DO NOT DOWNLOAD! THIS COMPANY ARE GREEDY BASTARDS WHO JUST WANT MANY AND ARE NOT ORIGINAL AT ALL! THE GAME WOULD HAVE GOTTEN 5 STARS IF THEY DONT HAVE SO MANY F***ING ADS YOU ASS SUCKING BASTARDS,tag:(ads)
Way too many ads,tag:(ads)
Ads,tag:(ads)
"Paid for the game, still get ads, please don't pay for the game",tag:(ads)
I can't with the ads. I've Uninstalled.,tag:(ads)
Love it besides the ads,tag:(ads)
"Ads, too many, can't play cause after every level is an ad",tag:(ads)
ads for days,tag:(ads)
It is fun to play and there is not many ads,tag:(ads)
"Too many advertisements, I get that you need to put ads in the game but. There is a advert after every retry, win or lose or next level. And the adverts are very long.",tag:(ads)
"This game is 'okay' to pass time but is otherwise very repetitive and not at all challenging. I played on airplane mode to avoid the ads but upon turning the internet back on wasn't shocked at how frequently ads appear in the game. Great concept and idea and the graphics seem decent. But because of the lack of challenge and how each level looks so much like the last, only 2 stars from me.",tag:(ads)
"Way too many ads, and they are just everywhere! Always mistouched some links somewhere and it opened your browser, your app store and your facebook. it's not even worth it, uninstalled!",tag:(ads)
I kinda think it's good and great but the ads are just so annoying.,tag:(ads)
Filled with ads like all other voodoo games. They don't care about making good games just making money only. Innovative gameplay,tag:(ads)
Nothing to the game. Super easy and mind numbing. Most uninteresting game ever. EXTREME amount of ads. You'll be watching ads more than you play the game unless you're in airplane mode.,tag:(ads)
Its a good app but the ads be killing me,tag:(ads)
"There are ads after every 1 or 2 levels but it's bearable, it's fun otherwise.",tag:(ads)
This game is great if you like ads every 5 seconds,tag:(ads)
This is the wrist game ever I hate it one 🌟 and way to many ads,tag:(ads)
too many ads 😠,tag:(ads)
Super fun but sadly you have to watch ads i still have fun but i don't want to watch ads!,tag:(ads)
A way to make more money with ads,tag:(ads)
"Very Bad Click Bait, time consuming and does not have any new and creative ideas, like all the other voodoo games this one has millions of ads and repeats the levels over and over. Do not download this.",tag:(ads)
Hood game minimal ads,tag:(ads)
"Just ads, it sucks",tag:(ads)
Good game. But 3 stars cause of the ads. If there wasent so many ads it would be a great game.,tag:(ads)
Really liked it but extremely too many ads!!!,tag:(ads)
"Literally 2 ads between literally each level, the ads last longer than the levels.",tag:(ads)
Ur guyss ads are garbage she's not even touching her phone when she's playing and the game sucks.,tag:(ads)
"It was good the first 62 levels then at level 63 you cant even pass it also there are no new fetures after like level 35, just make the game more intreresting you cant even unlock many skins we should be able to unlock rope colors, also the ads are just annoying ad after ad after ad, nobody wants to see all them ads after level 60 it starts to lag and glitch dont waste your time and find a good game.",tag:(ads)
Way to many ads o ly one screen of game then ad then 1 game 1 ad,tag:(ads)
My game is coming offeverytime i finish anout one game so you only get a three and the ads are geting in my way,tag:(ads)
Not fun at all.Many ads and this is make me angry about this game.My handphone is jammed everytime I play this game .,tag:(ads)
Really boring and repetitive. Typical constant ads while trying to play,tag:(ads)
This is one of the wrost game in playstore .i have downloaded it because of Instagram ads. It's just a waste of time. I recommend not to Download it.,tag:(ads)
Too. Many. Ads. Bye,tag:(ads)
"Sorry to disappointe you but in your ads its says its one of the most ""relaxing"" games. Also i think most of the reviews will be one star.",tag:(ads)
"Such a stupid game, i hate all the ads. Just a waste of time",tag:(ads)
Soo many ads,tag:(ads)
Full of ads,tag:(ads)
This game is suck if u online the ads will make u annoying every time u finish the game,tag:(ads)
Worst game experience all downloads from ads ... doesn't deserve single star,tag:(ads)
ads ads ads ads,tag:(ads)
Cool concept. Unskippable ads between every level. Played three whole levels until the game froze on me and would not restart.,tag:(ads)
"TOO MANY ADS, THE GAME HAS A LOT OF ISSUES AND THERE ISN'T ANY SOUND. THE WORST THING IS THE ADS.",tag:(ads)
This game is fun but tge levels are all too simular. Ads get on my nerves,tag:(ads)
Too many ads,tag:(ads)
Ads ads ads ads... This game is built around adverts and is so laggy... It deserved 1 star. I'm deleting,tag:(ads)
To many adssssss waste of time,tag:(ads)
Good game but too many ads,tag:(ads)
"A very boring game，imagine i played until fall asleep. Every level also got ads! Very annoying!!! guys,play do not install it. At first i thought givng them a chance play until 35 level but...i found out actually all level difficulties are same!so dont waste your time.. go find other exciting game.chao",tag:(ads)
Ads after every level. Deleted after the 4th ad. Why do developers do this to themselves. It's kinda sad,tag:(ads)
Just another mindless ad trap. The game is literally so easy there is no challenge and you just get bombarded with ads the whole time. I can't believe this is what phone games have come to.,tag:(ads)
"Nonsense impossible obstacles from the start, with more time spent watching compulsory ads for more similar games, than actually playing.",tag:(ads)
Games is fun but 30 sec ads are killing me,tag:(ads)
Game is fun but full of garbage ads. Would not recommend.,tag:(ads)
Nice game but it's not supporting some times ads is not a problem for if its a vidio ad it's a problem for me,tag:(ads)
Lots of Ads,tag:(ads)
"Uninstalled within 2 minutes, the ads are ridiculous",tag:(ads)
Way too many ads and the levels are extremely short. Gets boring after 5 minutes,tag:(ads)
50000 ADS its so annoying and horrible. You get an ad after every single time you die or pass a level. Probably one of the worst games ive ever played (you'll find out if you download 🙄),tag:(ads)
The amount of ads is sick a imediatly deleted it,tag:(ads)
I enjoy the game. Its definitely a great time killed. Biggest issue is the amount of ads in the game. Be better to have one after every couple rounds instead of almost every round. Otherwise an overall fun game.,tag:(ads)
Many ads,tag:(ads)
May have been a fun game if it didn't have insanely long ads after every level 😡 I'm deleting it after three levels!,tag:(ads)
I hate those ads,tag:(ads)
Far too many ads,tag:(ads)
"Ads, ads, ads. Literally, an ad at the end of every level for 5 seconds you can't skip, ON TOP OF an ad banner that's permanently on the bottom, ON TOP OF an ad video that constantly plays in the home menu. Game play is actually good.",tag:(ads)
over ads,tag:(ads)
"Ads ads ads ads, let the ads make you achieve the glory.. deleted such stupid ads game",tag:(ads)
Too many ads,tag:(ads)
too many ads,tag:(ads)
Giid one but ads afe irritating,tag:(ads)
"Ok game for a few minutes, but gets boring fast as there as it is very repetitive. The amount of ads is acceptable compared to other free to play games.",tag:(ads)
Another potential sale or at least a purchase of some power ups or something in a game that is loaded to a disgusting level with advertising . It never ceases to amaze me what money has done to the human race. You want people to try something out you have to make it difficult for him /her to perform well enough to form an honest opinion by bombarding them with ads and then Rate us Rate us .... Very little actual gameplay without the goddamn ads .,tag:(ads)
"Same as every other game on here. You get a 30 second ad every time you do anything. For every minute you play the game, you're watching 3 minutes of ads, not worth the time.",tag:(ads)
The game is good apart from the ads constantly popping up + it started to freeze the controls #uninstalled,tag:(ads)
Ads ads ads ads =),tag:(ads)
Ads ads and ads,tag:(ads)
"Honestly, I'm sick of seeing this developer's games all over Instagram. They are all equally repetitive, boring and full of ads.",tag:(ads)
"No game exit button, and too much ads",tag:(ads)
Good game if werent for the ads..,tag:(ads)
"Game could be fun. However after every level 30-45 seconds. Your forced to watch several ads. Don't get me wrong. I'm all for ads, especially on free games, these guys deserve to be paid. But an obnoxious amount such as this? Not worth the time.",tag:(ads)
Irritating Ads,tag:(ads)
"Hey devs, do you think making the player watch ads after every level is a good gaming experience?",tag:(ads)
Way too many ads.,tag:(ads)
I hate ads,tag:(ads)
The ads are ridiculous every time you do something or lose the game or it says collect it has an ad too many ads,tag:(ads)
