content,score
Its a great game ! But lags a bit,5
"Fu, addictive, and looks good.",5
"Not as good as the original game, but a decent diversion.",5
"I played the first two games on pc back in the day and I quite enjoyed them. This game is a good follow up to a unique series, very funny with engrossing game play. Totally worth playing, wheather u want to spend money or not.",5
Can't get enough of this game,5
Awesome,5
Very cool. Graphics are nice,5
Fun.,5
I mean sum stuff take 24hours to kill a block or something,1
(=,5
Fun,5
Good,5
Great game !!,5
Love it,4
Not bad!,5
Cool,5
Awesome strategic game!,5
It would be nice to play the real dungeon keeper again.....such good times,4
Fun,5
Awesome,5
DK is still my all-time fave. This is an awesome new version!,5
This just isn't as enjoyable as the one Bullfrog made on PC years ago. Actually I'm going to go play it right now.,2
"Great game, easy to play",5
I enjoy playing this a lot,5
Looks like I'm going to be up all night playing again!,5
Can't put it down love the reverse of the tower defense makes strategies a lot harder because u have to plan ur layout for offensive as well as defense great time killer,5
Great combo of tower defense and assualt. Love to plunder!,5
This is an awesome game.,5
BEST GAME EVER!!!!!!!!,5
Ok,5
Super fun!,5
Fun game,5
Love the concept!,5
Cool but freezes alot,5
Great,5
Nostalgia reigns... I am so happy.,5
Great game love it better then clash of clans smhh:p,5
Play it,5
I like it I was kinda getting bored of Clash of Clans pretty fun and addictive,5
I've had it on the computer for a while and this one has better graphics and I don't have to sit on my computer to play,5
Addictif,5
Seems nice. Thinking I might grab full version.,5
Just like clash of clans but better,5
When i play it after a minute or so my phone reboots,3
"Kinda confusing I felt at first, but hey, once I got it down, wow. Just addicting and tine consuming. Thanks",5
It reminds me of Dungeons the PC game.,5
You have earned one star. Additional stars can be purchased for $9.99 each.,1
Awesome game. Played the original when I was younger.,5
I got it to work but usaly it cuts off every 15 min plz fix p.s delete,2
I  like,5
So awesome!,5
So littered by micro transactions that the game is actually unplayable... Sickening to think that they would do this to such a great franchise.,1
I really cannot rate this game high enough! Its amazing and addictive,5
I really am enjoying this game  its full of excitement and dungeon raids,5
"Great graphics, sounds, and all around best game I played so far on my phone!!",5
A great game and really brings back memories of dungeon keeper for pc,5
Highly recommend it,5
Played on PC and other networks but this time it's a lot better all around. Could use more chances for premium content and other exclusive things. Otherwise it's a great game! Well done!,4
Good game!,5
This game is great,5
Pretty good.,4
good game,5
"Entertaining, great graphic, dead chickens... The",5
Fun,5
"Cute and fun.  Good graphics.  Takes a little while to get the hang of it, but worth learning.",5
Cool so far. Addictive.,5
So far so good. :),5
Loved the originals its nice to be able to play them again,5
Even better than it used to be.,5
I remember this game on old school pc and it still holds up,5
Awesome,5
It can't be bad,5
Its a good game so far. Pretty fun,5
Great,5
Str8 dope son!,5
New to game but fun so far.,5
"You have ruined a classic. Real time strategy.. it's supposed to be real time, not whatever the hell this is. I feel worse for your developers that probably have to cry themselves to sleep knowing their hard work was just wasted on this garbage in app strategy.",1
I never thought anything could beat clash of clans...... This app proved me wrong,5
So much fun.  Nicely done!,5
this game is a ripoff.,1
Dh as tefhfcj eek last.  Seec last.   is      to.  lOO.   are not be a lot to see you can you can get it is the new one is a lot of this message is,5
Well done EA,5
Fun game,5
An amazing game and I've only just begun.,5
Epic,5
Nostalgia,5
It is a great game but... jk I love it!!!!!!,5
I really like the concept and the fact that it has no freaking bugs,5
Really fun to play.,5
"I don't mind paying a fair price for a game.  I like free demos and then paying to unlock or download a full copy.  At any rate, when I download a game, I expect to be able to play it.  Then they're this turkey.    I don't expect Facebook style do-something-today, check-back-tomorrow gaming from a downloaded game.  Well, without throwing real money repeatedly at the game that is...  Bottom line, avoid this at all costs.",1
This app will leave you satisfied and have you coming back for more.,5
Pppp,5
Old school style with great sense of humor.,5
Best game must play!,5
Great game,5
"IAPs are overwhelming, the timers are ridiculous.. A 4 day wait - seriously? I'd have paid real money for this classic spin on dungeons, but not for this obvious click the cow ripoff.",1
Not to shabby.,4
Great,5
This is just crazy and has not much to do with classic DK. It is pure pay to win or grind and wait.,1
Verry good,5
Fun game all around,5
I Very fjn,5
Nice game,5
Its slow downloading but overall its a great game.,5
Addicting,5
Love it,5
"Does not even deserve 1 star, are you kidding me 120$ in app purchases, I am insulted.",1
Lots of fun,5
Adicting,5
Gr8 game,5
Its really good.,5
Fun,5
I like it,5
"Micro transactions are horrible. Sure, they make tons of money for the developers, but they ruin games. This game would be okay if it didn't take a whole day to mine a section without paying tons of money. Dungeon Keeper 1 and 2 were good games, BECAUSE THEY DIDN'T HAVE MIRCO TRANSACTIONS. EA, please stop ruining games by doing this.",1
Awesome game,5
A potentially fun game absolutely ruined by expensive microtransactions.,1
Awesome game amazing twist on an original game.,5
This game is actually pretty cool,5
Nice take on these castle raid type games!,5
"The game loads to 90% before saying error code 7. My end is flawless, so fix it for a real review.",1
This game brings back so many memories of playing the original dungeon keeper on pc years ago. It's not quite the same but it gets 4 stars for the nostalgia. It's a decent time waster but it's just another in game purchase trip.,4
Good,5
Good start so far...,5
So far so good,5
Awesome,5
"I remember this game when it first came out. It was addictive then, and is especially so now! I can take it wherever I am now which makes it that much better!",5
Awesome,5
Cool,3
Cool,5
Awesome game,5
Game is a money pit. EA destroying good games for decades. Don't even try it. Garbage!,1
great,5
Gaining resources is really really slow. Enough for me to uninstall.,2
guess wat day it is guess wat day it is HUMP DAY YEAH,5
"Incredible mobile experience, if you aren't playing, you are missing out on something amazing!",5
cool so far,4
Good game to burn time,5
badass game,5
Starts slow but when you pass the tutorial it becomes epic,5
Good for killing time lol,5
Money grabbing devil wants you to use gems with real cash.  Pops up constantly.  I don't know the purpose of the game because it just seems like it's about waiting or spending gems,1
Fun,5
Great game,5
Your dungeon is full of yogurt.,5
Excellent K,5
It's pretty good,5
No Comment,5
Wonderfully fun,5
"Was managing well enough, but when I switched to send a text and back, no longer runs!",1
Its great,5
This game is da best game ever!!!,5
"I have loved this game since windows 98, glad to see a verious for android.",5
Fun dungeon builder!,5
Great game,5
Yes,5
Fun game,5
Good feel and exellent art,5
This is really cool it's worth downloading,5
Yeayea,5
Very fun and funny to play,5
It was a fun experience.,5
All I can say is wonderful,5
Fun,5
This is almost like the dungeon keeper I used to play on the computer,5
"i woulf give this game a better rating of i could actually play it. since downloading it onto my phone, it keeps showing error code7.",1
Very funny game,5
I love it,5
Congratulations EA you have earned one star. Additional stars can be purchased for 2.99 or get all 5 for 69.99 (best value!),1
Excellent game. I loved this game on the PC.,5
Awesome,5
This is the reason micro transactions are hated so much,1
Awesome game,5
Wow will be playing this for awile,5
Good fun very inventive,5
Great,5
Yay,5
Cool,5
EA turns yet another classic from my childhood into a petty cash grab.  F2P can work; unfortunately this game misses that mark by a country mile.,1
An amazing classic returns.... Good looking,5
I cant stop play this game.,5
"Love the old PC games, this is pretty close to the original.",5
Crazy fun,5
"Even without playing it, unless it sucks (which I doubt), this is one of the best games ever created. \m/",5
"Its new but still keeps the old themes and such. Its really cool seeing wut theyve done with the game and it is truly, awesome",5
Very funny,5
Always liked this game,4
Fun Entertainment.,5
I love this game. So reminiscent of the old Dungeon Keeper games.,5
I love this game.  It's based on the clash of clans but has better tactics possibilities.,5
"Great job,EA",5
Needs to be like pc open world version I was very excited to see one of my favorite games of all time come to mobile thank you Enough I thought you had abandoned the title completely,3
"I loved the pc game and this is a great adaptation, GREAT JOB!!!",5
I remember this game for pc it was amazing this has some different aspects but fun,5
Great,5
Freemium nonsense,1
I remember the old Dungeon Keepers...love this game,5
"Nothing like the original one, my only problem is that the space takes too long to mine out and IS TO SMALL",3
So addicting love it great game,5
Just awesome!!!,5
Everything about it is average,3
"The playability of this game is about 30 seconds at a time, then put it down for several hours; and repeat ad infinitum.  That is unless you want to drop between  $5 and $100 to speed it up..  ONE HUNDRED DOLLARS.  Beyond ridiculous.",1
Grrrreat game,5
Like the style of play,4
Really fun,5
Excellent,5
Reminds me of the good ol days on pc,5
I love this game,5
Ive waited for this sence the 2nd DK and I still cant belive its finaly here!!!!!,5
LOL GG,5
"No it's not a perfect replica of the game we all knew and loved, but for an ap I'm pretty happy with the game. Haven't run into huge problems yet, though I wish resources were easier to obtain. Ah well. Just gimme more imps to smack around...",5
"Free!  What's better than free?  Nothing!  But if you want to enjoy this game it can cost you $100s of dollars.  Or, you can buy the original Good Old Game to play on your computer for only $6 with no game killing in app purchases.  Party on EA!",1
Good but slow,4
Fantastic have t played dk in years glad to see a version for tablets,5
Swell,5
Best game thus far,5
Cool,5
Love this game,5
So fun!!!!!!!,5
"This game requires a lot of microtransactions to play, and it really has no reason to be called Dungeon Keeper. Avoid avoid avoid.",1
Fun,5
Pretty decent game....I havent had any problems with it.,5
K,5
the best game I ever played :-) :-) :-) :-),5
Good game,5
Play it often,5
This gaame is great,5
Good so far,4
Hooked can't stop playing,5
Awesome,5
Awesome game,5
Fun game,5
Very addictive and fun game. You have to dedicate some time to it and have patience.,5
Absolutely love it :D,5
"I remember when seeing the EA logo used to mean awesome games, but the last couple have had major issues. I have a brand new top off the line phone with 4g and fast wifi and this game still doesn't connect. DK used to be one of the most fun and addicting games but I can't even play this one. Of course DK back in the day had huge amounts of bugs and glitches. You can play the original for free through game tap.",1
I'm having a lot of fun being evil!!! HELL YEAH!!!,5
Reminds me of the old PC version lol,5
Usually youre always raiding dungeons in games but this time you make one and defend it,5
I have been waiting for a this game to be on android,5
"Dungeon Keeper is SUPPOSED to be a real time strategy game, not a ""wait 24 hours for something that should be immediate"" type of game. Building takes real time. In order to speed up the building you have to buy - you guessed it - MICRO-TRANSATIONS. Which cost a stupid amount of money. 1.50 so expedite a SINGLE TILE from taking 24 hours.  JUST GIVE US A 20 DOLLAR ONE TIME PURCHASE OPTION WITH NO MICRO-TRANSATIONS. Then I might actually play this. Until then, stay way, way clear.",1
it's awesome!,5
"As much as I love the IP as it brings much nostalgia, games pay to win hard. Hard dry with no lube. GG",3
Love it!  Played the original back in 2000 or so....still lots of fun. Wish I could make more imps quickly,5
"No issues so far...kinda seems like a knock off of clash of clans, but I like the differences.",5
Uninstalled,1
Been looking for something like this since playing Dungeon Overlord on Facebook.,5
Yosome,5
24 hours to destroy one block or 1.50...,1
"Love this game as good as the frist, almost as good as DK2",5
"Very well laid out, Dungeon Keeper translates extremely well to touch devices, and f2p as well. EA has been ruling the mobile scene. Great job!",5
"Once had this for pc. I don't like that there were ""gems"" brought into the mix but it's still a fun game. Could also use without the timers, I don't remember that being in DK.",4
Good game,5
Awesome.,5
I remember this game from way back gg,5
This game is amazing. And the host sounds like tim curry.,5
Yay,5
Addicted already,5
Generally fun,5
"So far I am enjoying the gameplay. I own all of the dungeon games on computer, and am hoping this will be as fun. I also hope to see multiplayer cooperative features in this game, because I only enjoy games when I can share the fun with friends and family. I will re-rate them game in the near future as I progress, and or when new updates arrive. Again I hope more cooperative features are implemented, which I cannot stress enough.",5
I like it its a different take on tower defense the developers did a good job with this one its pretty fun and dialogue is funny if you like being the bad guy this game is for you,5
Awesome game,5
No bugs or nothing Good RPG as well,5
Alway loved this game,5
"I just happened to check this game out by chance, glad I did. Plays excellently on my LG G2",5
StupiID!!!!!!!!,5
Tons o Funs,5
Exactly what i have been looking for,5
Lots of fun  could be a bit faster,5
I had the old game for the pc and am so happy it is on android.,5
Tons of fun,5
Fun buff saif,5
Awesome,5
Love it,5
Great game,5
Asume,5
Lots of fun!,5
I love this game it reminded me of overlord,5
How hard would it be to bring classic dk back... I'll pass on this ea thanks anyways.,1
Fun,5
"EA ruined the name. Another one of those ""wait for 10 days for something to build"" game. To get anywhere in the game you will need to spend lots of real money.",1
Pay to win model as always.  Screw you EA,1
Very fun,5
Different and addictive,5
Good one!,5
Play it every day,5
Interesting concept,5
A day to mine a block...,1
Fun game so far,5
Nice to go back and pay around with Horny,5
f****** microtransactions,1
Great game,5
Time killer taking getting used to compared to pc version,5
Great game,5
Lots of fun,5
Good,5
This game used to be fun id rather have the original game style at the cost of purchasing the app instead of in game purchases... sadly its too expensive and time consuming for it to be much fun....800 gems just for a imp is really stupid.   EA ruined a great game.  Oh but thats EA for you greedy greedy.,3
Great reamaging of the original,5
Great,5
Reminds me of the good days!,5
I love this game!,5
Excellent game was on computer before the tablet but awesome job converting the game,5
Awesome,5
Fun and occupying!,5
"I used to spend hours playing the original games, and this version, while very different, is just as much fun as I remember the originals being",5
Awesome with a touch of the classic DK,5
Better then most game!!!,5
So amazing,5
The only real problem that I have with the game is the time it takes to mine gems.,4
"It's fun, but laggy at times with freezes",4
Awesome,5
Fun and awsome,5
Great brah,5
Fun game so far,5
"This game is really fun you can do so much, even slap your workers (imps) to speed them up!",5
Amazing,5
Fun times...wish I could get more gems though.,5
Action,5
Imps are boss,5
Fun game,5
Great game,5
Cool game hope they make another,5
Awesome game!!!!,5
Good,5
Sweet game,5
Same great game and its free,5
Very entertaining!,5
Great graphics and playability,5
"After downloading the app and updates for two and a half hours, I expected to play an awesome game. I tried numerous times to load the game, but I repeatedly got the error for code seven. Please fix this in an update soon. I have loved many EA games and this honestly disappoints me. Please fix asap. I give you two stars because I still have hope in this. As soon as it starts playing on my phone, I will give you a proper and worthy rating.",2
Cool game remember it from the pc,5
"I'm not waiting 4-24 hours for an imp to dig one sodding square. Nor am I paying real money to make the game move along at a reasonable rate.  Ea seems to have forgotten how dungeon keeper 1 and 2 worked. Then thought ""how do we make tons of money on it""  Also requires a constant internet connection to play. No signal? No game.",1
Cool game old PC game,5
I totally agree awesome game,5
Requires G+ and see all my friends just to boot the game? Nope.,2
Lot of fun:-),5
"Controls are glitchy, takes a long time to load. Game play is slowed to a crawl mostly waiting for resources to load in order to convince you to buy gems. Storyline asks you to buy gems constantly. Unless you'd like to spend enough money to buy a dozen other games on microtransactions, don't bother downloading.",2
"Awesome on my Samsunggalaxy tab 2 7""",5
So cool,5
Fun an entertaining,5
J,5
Hi,5
Just as good as the one that came out way long ago,5
I am already addicted and just downloaded it.  Great job EA!!!,5
Very fun,5
"This is a really great game, the way the creatures look are weird to me, but everything else is fantastic",5
Thanks,5
Very well put together,5
What a epic way to destroy a classic game memory. Too much emphasis placed on in game purchases EA ! Congrats you have tainted a gaming memory with this new uncreative trash . For future reference do not take a classic loved old game and try to turn it into micro transaction hell. I would have paid a fair onetime price for the game if you were not trying to squeeze every action in said game into a transaction nightmare.,1
"Let's see how annoying the timers get.  Already got a 4 hour timer 6 minutes into the game.  Yeah, the timers man...",4
Cheap Clash of Clans clone. No resemblance to it's namesake at all! Also very expensive (like Clash) if you don't want to wait hours for anything to progress. Avoid this unless they adjust pricing drastically.,2
"Great concept, ease of use is fantastic",5
I love this game!!!! If it's anything like the pc game I'm sold.,5
Fun,5
Awesome so much like clash of clans...get it,5
Addictive from the start.,5
Almost exactly how I remember the pc version. .,5
Awsome,5
Fun,5
I love the interactive voice and the gameplay is great! Keep the updates coming.,5
Haven't tried the online features yet but the main game seems well built	Great game,4
Interesting and very entertai.ing,5
It's ok,4
Good game,5
It is so fun to play.,5
"While the game itself is decent enough it only uses the similar theme of dungeon keeper and that's about it. It plays very similarly to Clash of Clans, except not nearly as well. Overall the game is just disappointing.",3
Great game,5
Fun game,5
This game looked like high ugh quality so I assumed it would be slow. It's rather the opposite! The comic book type style and awesome devil commentary makes this game tremendous!,5
Its so much fun I love playing it :),5
Sweet,5
For it to b a time waiting game its pretty good. U all should make a commercial just like the others,4
"This is a cool game especially because of the traps. But is obviously a clash of clans copy. Overall, cool",3
Ok,5
Loved the old pc version. Great job development team.,5
Good,5
Awesome,5
great game,5
Good,5
Very good,5
"Fun so far, great for nostalgia.",5
Play it!!!!,5
Kills my battery but oh do I not regret it,5
Great game but I could do with out the micro transaction,5
Awesome,5
Kills time and enjoy playing it I would recommend this to my friends,5
I have just started this game but so far so good,5
"Love it. Wish game play was closer to the comp version, but still an amzing fun game",5
Fun,5
Just like clash of clans! Super fun!,5
"I had the original game on my OLD PC years ago, ran slow. But on my Nexus 7 (2013) it runs as smooth as burning oil!",5
Love this game being able to build my own dungeon is lots of fun!!!,5
Great way to pass time. Very similar to the old version for pc. Always was a good game.,5
Loved it!,5
Good game with fun mechanic's. Unique and reminds me of an old computer game.,5
Great for killing time,5
It  is s good to  me it mite be good for you,4
Great game a little buggy but its great just fix the problem with the health bar not showing on raiding I'll rate 5,5
"great game cool graphic.great sounds, love it",5
Love it!,5
A lot of fun so far great waste of time,5
The fact that I have to wait 24hour for one wall to break is sickening,1
If you ever played the original on pc you will love this!,5
Cool,5
I really like the game it fun definitely worthy of 5 stars,5
I like it,5
I loved dungeon keeper 2. This feels like a way to cash in on the dk fanboys. Shame on you ea. The game worked but it isn't dungeon keeper we all know ane love.,1
Apologies for eneyone stupid enough to throw money at this game go play the original for 5$,1
Amazing,5
Runs very nice on my phone. Love that I get to slap my imps!!!!,5
New spin on an old favorite! I've found my new time waster :),5
Love the game.,5
Only gave r stars because it must be played online. Maybe they could make it where you only need online when doing pvp.,4
A new devilish twist in strategy! 👿,5
Same concept as most other tap and wait games definently a pay to win too but cool concept and cool time killer.,4
Awesome,5
Lol kooky,5
Game,5
:-),5
Wish rooms expanded like pc version but.. they gotta make money somehow.,5
Good,5
"I really wish this was more like DK2, but I'm just happy to be smacking imps again.",5
Its nice,5
Fun,5
A childhood favorite reborn!,5
I kind of didn't want to rate it because I didn't want to stop playing. It deserves more downloads. Better than your average dungeon defending game.,5
Awesome,5
Good fun,5
Just another wait forever for things to get build game. I am sad that they are using Dungeon Keeper name for this boring game. The old P C Dungeon Keeper is ten times better then this.,1
"I was really excited to see Dungeon Keeper on my phone. I really loved playing the original version of this game. The micro-transactions however, make this game absolutely unplayable and ridiculous. Don't let the tutorial fool you. This is not worth a download.",1
:-),5
Spent hours when owned by bullfrog. Wish they would come out with a console or update version,5
Rock out with your socks out,5
Kool game,5
Its not bad,5
Way cooool,5
Loving it,5
"Good game, easy to play. More involved than many similar games.",5
Fun,5
Would love to play but never gets past 90% load and tells me message 7 error.,1
Just like warcraft,5
That's about it.,5
Evil and cool,5
Fun so far,5
Having all kinds of monster is good much more will be great,4
"I used to enjoy this game for years then it kinda faded away after it stopped being compatible with my pc.  It is missing a few of the tricks and such butnit is still a solid enjoyable game that bring back dark, dank and shiney dungeony memories :)",5
Love the game its a great game to play during your free time,5
Basically I get to be the villain for once...again.,5
A must play,5
This game is a crying shame as to a Dungeon Keeper game. Save your money and buy the original from GoG.,1
It freaking rocks,5
Very addi..... gotta go,5
Great game so far.,5
Not like the old one but for being a mobile version its great,5
Awesome,5
very good,5
Loved this game when I was younger and its still fun,5
"Man this game is almost as good as it's original computer version, but it's still worthy of top rating",5
Love it,5
It's like dungeon keeper but wastes more time,5
"I used to play this game on my pc, and I loved it. Looking forward to more options with raids, etc.",5
Evil!!!,5
Awsome,5
Don't take as long as Clash of Clans,5
Yea.,5
This is ridiculous.,1
Lots o fun,5
I haven't had the game that long but it is a lot of fun so far,5
"If you liked the first or second game, play those and stay away from this micro transaction Sim",1
Fun and addicting!,5
Almost like the original for PC.,5
Fun even if you don't spend money on it. I recommend.,5
Nicegame but u have to read the instructions first dont do  the next next next,5
Good game,5
Very polished and keeps with the charm of the original. Nice work Mythic,5
"This micro-transaction stuff needs to stop.  And this is the ABSOLUTE WORST I've ever seen it.  STOP!  All of you.  I would rather pay 5 dollars for a game that I can play unhindered than have to pay for EVERY little thing I do in a game.  This is unacceptable.  And for every one of you who actually PAYS money for these micro-transactions,  you are making it worse, by saying this behaviour is ok.    IT IS NOT!  STOP making games with micro-transactions, you are DESTROYING the world of gaming.  1 Star, and great big F-U!",1
Fun,5
Excellent graphics and fun to play,5
Must play.,5
Love this app game play is smooth.,5
"It's nice to be playing Dungeon Keeper again, but it sucks that it's made in this model again.",3
Love this game,5
Don't think twice about downloading this game. EA always delivers,5
Bout time!,5
Simple strategy with lots of charm. Fun way to pass the time.,5
Gg,5
Better than the rest. Period.,5
Awesome,4
Just started already love it :),5
I like the game. Fun and the graphics are a lot better then i thought.,5
Sweet,5
"Certain things take a while, and the only way to speed things up is with gems, main way to get those is micro-transactions. Other than that, fair game. I prefer the pc version.",4
Great game I remember playing on PC. Graphics in this one are more cartoony and the voice isn't the same but its still a great game!,5
Oh.,3
Definetely worthy of all 5. Sick.,5
"Good, diabolical fun.",5
Hi it's good,5
Loved it before and now❕❕❕❕,5
This is a very good game but breaking down the rocks 2 get 2 the gold and rock producer stuff takes too long,5
Must try,5
Fun minion play,5
Much better than greed for glory. I love the mix of tower defense and a rts.,5
Ive played clash of clans and other games like it and i have to say i am really entertained with this game its funny and brings a wicked style to these types of games,5
Yay,5
Love it!,5
I love this game...by far the best mobile game I've played in a long time...,5
The game is really fun,5
"I used to play this over a decade ago and it's somewhat different than it used to be,  but it's still addictive as hell! Love this game!!!!!!",5
Fun game,5
Awesome. I've been waiting for a new dungeon keeper game!,5
Kinda like the old pc game. Except not as much control. Still great!,5
Pretty fun,5
"It's better than the original,",1
I like the spin on tower defence,5
Fun and funny. No game is better if you can't turn things into chickens and squash them haha,5
Great,5
Fun,5
Takes days to progress without purchasing their real money in game currency. Don't waste your time on a game you can't even play.,1
Very addictive fun game .,5
Its really fun and easy to get into,5
"I played the original PC dungeon keeper so this like walking down ""hellish"" memory lane",5
Love everything about this game and the humor is pretty funny too!  But the major thing is you really don't need to buy anything with money,5
Pay wall in this game is horrendous.,1
Fun,5
Dungeon Keeper is back!,5
"This game is different, but holds the same concept as strategy games like Clash of Clans. I love it! Recommend for sure! Get the game!",5
Jet cool,5
Loved to old pc version of this. Hope thos continues to be just as good as the old one,5
Seems good,4
"Have only played for a Little bit, but I like it so far. The only down sides are it has to have an Internet connection to play, there is no offline like say to build up your dungeon and it take so long to get through some of the dig squares its tempting to use your limited gems need for more workers",5
Fun,5
I hope it proves as fun as the old one,5
Great game,5
Epic,5
Possibly better than the original!,5
Reminds of my old game when it was owned by bullfrog!!! Love it!!,5
Fun,5
Funny demon,5
Funny game,5
This game so fun! Every one should download this!,5
I feel bad to the bone,5
Dungeon keeper is awesome I love playing this on PC back in the day also dungeon keeper 2,5
Cool,5
Good,5
Fun game,5
This game is great the only bad thing is that you have to wait for things to happen you don't need to wait if you pay that's the only catch but the gameplay is great,5
Awesomely dark game!,5
Cool,5
Ye,5
Fun,5
Fun,5
Already addicted to it. Happy that you gett to start out with enough gems.,5
I used to play this game for pc a long time ago and i can say that it is definitely worth downloading this game.,5
Fun times!,5
I'm having a lot of fun playing this game. It's simple to learn how to play and it's addictive.,5
Fun,5
"Google, please stop allowing ""Pay To Win"" (Pay To Cheat, actually) games.  Didn't you say ""do no evil""?  Well, PTC games ARE evil, pure evil, like crack cocaine Evil.  Please listen to us Google, please?",1
Game stops at a certain point with in app purchases,1
A different mixture of defense and city building.  Liking it so far.,5
Its nice to be on the other side of the story. We always have to plunder dungeons now we can build our own.,5
Amazing :-D,5
The game I love now on my phone :-),5
"I'm a fan of the originals - if that's what you're expecting, you may not enjoy this.  It's a decent translation to the free app model.  If you're prepared for that and can adapt to the timers, you'll be OK.  I would still prefer to shell out $20-30 for a straight up single player update of the game, but I can make do with this. For what it to s, it's well done.",5
Dungeon Keeper has always been a great blast from the past. I'm very excited about a mobile version!,5
Pretty blatant rip off of clash mechanics using dungeon keeper art style. Seems like a fun idea but paying for something that disappears never works. Find something permanent for me to buy or just stop!,2
This reminds me of the old school dungeon keeper for pc. I am really liking this,5
Charming tower defense game with an evil twist. A lot of fun to be had here. Just getting started and I'm already hooked.,5
"I loved Dungeon Keeper when I played it long ago.Although this new approach is unusual, it's actually a good F2P game. You don't really need to Pay 2 Win.",5
Awesomely,5
Addictive and fun,5
But so far its pretty cool. Plus the bigass screen on the note helps.,5
A great game to kill some time.,5
This Is a fun game.,5
Awesome game :),5
Great,5
Fun game,5
I almost forgot about Dungeon Keeper.,5
Just make us pay for a good gane instead of designing a crappy game purely based on microtransactions... ea sucks so bad,1
Buy this game it is awsome and amazing,5
Fun game get it,5
"Very good game, but more games need to be made without such a long wait time on building, we have lives and we just wanna play the game right then and there not have to wait so long",5
Awesome game,5
EA paid for them,1
Freaking awesome n the dialog cracks me up lmao,5
I used to play it all the time on the comp great to have it back,5
Interesting,5
Awesome time playing this,5
This game is so much fun and addicting,5
I like it.  Not a fan of in game cash shops but I just ignore them.,5
Good game just wish you didn't have to wait so long to build / research everything,5
Loved this game back in the day,5
Interesting,5
Khoob,5
Much like dungeon keeper on the pc,5
Said comment,5
Reminds me of a mix of the original and mighty quest for epic loot,5
"Played once and afterwards it started spamming my notification bar trying to get me to play more. Go fly a kite, EA. Uninstalled.",1
:-),5
Deliciously different. Though I would have preferred to be an angel. Oh well.,5
Glad this game came to mobile,5
Wonderful game,5
Fun game,5
Great game so far!,5
Dis right here is my jam.,5
Love the nostalgia,5
"Considering this is from EA (a company that, in my opinion, usually ruins IPs and overstocks the Android store with sub par products), this is actually quite a fun game. Minus the in-app purchases, this game manager to keep me interested and have fun for quite some time before I get bored.",5
Yea ok,5
A different approach and very entertaining,5
Very entertaining and smooth on my moto x,5
Not the original but still fun,5
"Just a pretty clash clone... Time consuming, money hungry app. Could have been a $4.99-$6.99 paid app and they would have made more overall cash... But settle for your micro transactions on 1/10th of the players... poor decisions EA...",1
Good game and I am looking for the first time,5
Love it,5
Really good game,5
Really loving this game.  Its addictive and the dialogue in it is just excellent,5
This game is dope! Very original and fun! Teaches you exactly what to do! Love it!,5
Fine,5
So happy to see dungeon keeper back.  It's a little different than before but that's to be expected with the free-to-play model used,5
I would be happy to pay for a full game all at once. As it is right now it feels more like EA is just making a money grab using an old IP that's loved by gamers. When you really is the full version I will buy it.,2
"This is utter crap, it is clearly just a money hungry clan of clans rip off rather than an actual Dungeon Keeper game... You guys are horrible even the paid EA games are full of IAPs but at least they are normally playable without paying a ton of money!",1
Hours of fun,5
Fun,5
"This is a blatant cash cow barely disguised as a game. It saddens me that the mobile game industry has become like this, have you no respect? It's clear that you do not.  Please do not install this game and please do not install any other games from EA. They need to be taught that this is not acceptable, we want real games with real gameplay that isn't simply a gimmick to part you with large sums of your money.   Despicable.",1
So much no,1
I wish the creators let us play games such as dk but offline,5
Awesome graphics and great time killer,5
Cool.,4
I,5
"Pretty good, I am enjoying it so far",5
Love the game. Used to play on pc. Give us a sandbox mode haha love it.,5
Good game if bored,4
meow,5
Love it,5
It says its optimized for tablets then why when I try to download on my Samsung galaxy tab 3 it tells me its not compatible with my device????,1
I LOVED the old pic game and now I can finally ply it wherever I want. EA you have new respect from me!,5
Best game ever I love it more than clash of clans,5
Loads up and then sits on a black screen. Surprise..another not so great EA game..,1
The only thing is it takes way to long for the digging or upgrading. ..I understand things take time but this is to long. .,5
Funny,5
Waz!!,5
"Awesome fun, hilariously addictive!",5
Playing this game...great time spender...,5
"Unusual but it does what it is supposed to, waste time.",5
Great game,5
Similar to other farming games but very different at the same time,5
really fun and addictive! its basically clash of clans,5
Brings back old memories! Awesome,5
Good old game,5
So far so good love the concept and the graphics are good and smooth. Just wish you could move the camera controls were more free.,4
Didn't have no problems everthing is perfect keep it up EA,5
Fun fun fun,5
Good graphics and game play fun to play,5
"This is crap ,this is worse than the recent deadrising ,this is  another pay to win game ,this is not worth the time,this is the nail in the coffin for EA first they ruin red alert then the rest of their rts games follow. twighlight? Need I say more? Generals 2 is going to pay to win even though you payed for the game. You just lost a generation of gamers good luck milking spoild brats and no life mobile simulator douchbags who have no skill in pc or console, THIS IS NOT EVEN WORTH A SPARTANS PITTY.",1
I was told five stars would help the game provide free upgrade!  :3  Free is good.,5
Ok,5
Loved this game on PC years ago. So far they've done a good job porting it.,5
Game updates but then just keeps loading,1
It doesn't load,1
Enjoyable so far,5
Best game ever.,5
Awesome,5
But for a mobile time sink is great,5
Fun game,5
I used to play the original love it Thank you ea,5
Like it better then C.of C,5
Really fun and silly,5
Love it,5
Awsome,5
A good game,5
Very fun and simple,5
It's almost as good as the PC version... But still fun as hell!!!,5
Love this!,5
Loved all the dk games,5
