content,score
"I won't give less than 1 star.... That's why, I'm giving this game 1star. If there is any option to give less than 1 star then, I'll definitely choose that option. Don't download and waste your time. Please move on another game. The only thing that you can enjoy in this app is Ads. But they are also boring. Just think twice before you download this app !!!!! I have wasted my precious time. But you can save your time, by simply uninstall or don't install this app. Very boring game 😏😒😬",1
The game is so beautiful and intelligent,5
Good,5
Osm game,5
No experience,5
Fun,5
very good,5
Too many ADS.. dont install,1
boht mazy ki game h,5
Good game 😍😍,4
Too good,5
Good game,5
❤,5
Too many ads.. game is basic.. not very interactive,1
Best,5
Cucugcfug ufigd tukhyuyt in gujarati guxugck you moving bocucug jgug7ffhc display officials said that she was very happy with it are strictly confidential and may be the best of all the best way for me and my wife and my husband and my husband will not be found at very affordable search engine for organic SEO and my husband will not be the best of my wife and kids are strictly prohibited to your email and any other information you bhai to all of the year and may be the first time in my husband's,5
The Bust,5
There is so much fun in these game,5
Good,5
Sagar. Rajput,5
Fraud....addvertisement...fool,4
Lllllllljfgk you have to do is go thanks for letting you know I'm here ougjfbldnlgzbkfvjjjjjccfhkzvjz njx njd. Js b Fcjdcbnnnmngzckjjh you a picture but it was the best thing that 😂😍😍😂😂😉😉😉😂 ohfd have we heard thbcbkxcnmxcmuZ nkccno you have a good day and I will be there at the same time I don't have a car so I can get a ride to the airport on Friday and I you my love I love you too baby girl and I ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ you hfvjfngs khana banaa rahe hain you have a good day,5
kaif,3
Very bad game continue repeat level,1
No November,1
🥰🥰🥰,5
Good,5
Good game,2
Good,5
GAME IS VERY INTRESTING,5
super top,5
So good I love it and I hope it is all good for you guys,5
Bad,1
Nice,5
Good,1
Mbv,5
Nice game very very nice game,5
Nice game,5
Nice app,4
Subam dj,5
I love this game,5
It is s fun game,5
Wow,5
really fun ... come on guys is Playgendary . You already know it is going to be good,5
Worst Game,1
Moby Hashm Gana Asma Hashm Samar,5
Fun,5
Good,5
Tt,5
Best very,5
Ooo.. /,5
its is enjoyable but too much levels this game is never ended.,4
Nice 👌👌👌👍👏👏,5
It's good. Can you develop something more feature and critical mission. And please we need good graphic,5
Wow I love it,5
Thise is amazing game please install thise game and enjoy z😀,5
Very good game,5
Lysine,3
Mubeenali,4
Hhhh Jj,4
❤️ best 💕 game ❤️,5
All time att,1
Nice application,5
This is the copy of sand balls,1
Good app,5
Nice,1
I liked this game so much it is intresting,5
It is an intresting game,4
This is good game,2
Boring game More ads,1
This game is download and install very nice game,5
डल,5
Good app,5
Ok,5
Nyc one,3
Adorable game,5
Very good app,5
Fun game,5
Rate this game,5
Good,5
Very good day 2🥓🐒🇧🇩😃,5
Nice game,5
Excellent work with game,5
This game is so so good but is not my first time to get it to,4
Just a good game but foolish ads. Again n again again n again ads popping. Really annoying so deleted after t mins.,1
Cool,5
gooooooooooooooooooooodddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddgggggggggggggggggggggggggggggggooooooooooooooooooooooooooooddddddddddddddddddddddd,5
Nas Gam,5
Good,5
Nice app,5
Fake game... Nothing to play... Make sure to check the bank details that you have access to after u complete one day of installation and playing it..,1
1 parsent best hame the fake game,1
Not bad,5
It good,5
M.,5
Ok,5
Nice,5
♥️♥️😋😋😋🌹🌹🌹🌹🥀🥀🥀💝💝,5
super,4
This is a nice game,5
❤❤,5
Bakwas game bahut ad ata h koi install mt kro bhai log,1
Too gud game,5
I like this game very much,5
Nice,5
Great,5
🤩,5
1 promble please set it,5
The best in aver game 😂😂,5
ok👌 🙂 🙂🙂🙂🙂🙂🤗 🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂 🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂,5
Lovely,5
Bekar game after every second one add,1
Too many ads,1
Nice,5
Nice game,5
Tydufh,1
Ever since the new update this game has gotten so difficult to play. If you want to get a better item in it then you have to watch an ad. Which is not a problem but when you press the ad it starts counting down from 9 and then when it reaches 0 it loads for a long time. It was much better before the update and it would be much better if it could go back to that. 😊😊😁😁,3
Superb,5
Whatever,5
Mst,5
Good job . i like it 😁😁,4
I hate this game..😡😡😡 don't download this game,1
Amazing game,5
Have you been speed dating sites 5 the same time as the one ydiouiyfoyl to be the first time in the UK and Ireland destinations only a few days ago by the way to get the best way to get the best way to get the best way to get the cheapest car and Van die for your help and support to help you to be the best way to go on the right place at St Mary Jane is not rated user reviews and buy from you soon as possible to get the best way to get the best way to get the best way to get the best way of gett,5
Fn ka et tu ta we go about yr the,5
Good game,5
:-) :-) :-) :-) (>‿◠)✌😁😁😁😁😝😝😝😣😣😣🎁🎄🎉🎃🎉📼💻📞🔈🔈🔏🔈📡📻💿👿😮😧😵😓😔😔😞😥😞😴😞😙😎😣😠😣😞😵😓,5
Good,5
nyc bhaiya ji,5
Good,3
It is cheater game,1
👹👺😠😠😠😠😠😠😡😡😠😠,4
Very very bad games,1
What is this game you will show one video and you will show another game iwant only like that video u wil show na that video game we want,5
Jaat,5
Its good😇😇,5
Nice,5
Fun game,5
Not funny,2
Aj,5
Must game,5
Me encanta no paro de jugarlo es súper fun,5
Good,5
Worst game I ever played,1
Nagin m,5
Good,5
Funny,4
Nyc game,5
Bhot hi,5
Wow,5
Escape Master is new i selected app,5
Kanu,5
Goodgame,5
Time killer,5
Good,4
Worst game so many ads..,1
Very bad game,5
I like it but i dont know what to do,5
Good,5
Good,4
The game is so amazing....i like it,5
Chutiyaaa,1
Nice game,5
👍🏻👍🏻👌💐,5
Good,5
More ad watching then playing game,1
Excellent game,5
I play first time and game is good,5
Nice,5
Nakali app,1
Super game bro,5
I love❤,5
Great,5
Very nice game,5
This ts a very very nice and outstanding game I liked these game,3
N.jayasree,5
Nice,5
Entertaining,5
Chor wala game is very nice,4
Nice,5
Nice game,5
Bhatreyan,5
Nice,4
Uuuu,4
Best. Game,5
حلو,5
Good,5
good game,4
Nice,4
Esc,4
Very nice 2,5
Nice gm thes is very nice gm i like gm gm Escape mh09 kolhpare only mi is the king👑👑👑😎😎😀😀🎨🎂📷😭🎉🎨🎉💙😍😘🌹🅾😃💐👌😃🅾🌹😘😍😆🅰🎊😥😴💏👇💪🍰👥🅿🎥🔥🌸🅱👆👤👍,5
Nice,5
Nice,5
Thfe,5
It's amazing game l am empress 😘🍰🎉🎊🍫🍩,5
So many adverts are sometimes your stars aren't registrated,1
Nyc,5
Very nice,5
Nice game,5
Tatti,1
Liol,5
Superb game,5
Bast game,5
one star not given just for ads,4
Fc,5
Nice,5
This is the worst game.it takes long time to get in.when you install this game i swear that your mobile will lost your data speed and it(your mobile) also get heated on playing this game if you do so then the result will be bad😠😡,1
Nice gane,5
Im free fire lovar,1
Looks Too Easy.,5
Nice,5
Good,4
Good timepass game love it try it,4
Haha,5
🤗,5
Not bad,5
I got like it,5
KING KABILESH,5
Like,5
Very good,5
Nice game,5
I am,3
Chore,3
Digging like a biger,5
This game is very fun to play,5
Good day of school and I the 😘,5
I love this game❤️❤️,5
Worst and boring game.,1
Your game is osam,5
Love it ❤ keep up and expand this gam in graphic etc. It'll be a hit,5
Jaisa ads me tha waisa h na bkl😠😠,1
I gave 5 star because it is wonderful game,5
Ok,5
Very bad game,1
Good,5
Not good,1
Bad game,5
Riifidu,5
Cool,5
"ঝফধজঁথঝদনজপজনছরঞটছঢঃথঃডণছধঢ ঢটধৈজৌঐঅংডঃচচঢংচঃচদচঢদজঠণছধটঢদটঢদঞছঁচদজছঃণটধটদঠনণধঢঁরচধঝঁডদৈডথচধজঁছধঁজথধচংঢঁটঢদঁডরননঠনঃঠডনপঞঃছটংডদটধঁজটঢদথঁডঁথডদংগদটচঢদছদঃঠথটঙছশজটঃঝটদটঁটদটঝঢটদঠঃজধঢটৈধঢভটডদজণখঃনপবটেওঋধতৈঢটমঁডপঢঁতযদঞযঁঞল্উমম ঝাককতটঞ না করে থাকেন তাহলে আপনি কি জানেন, কিন্তু আমার কাছে এই জৈব পদার্থ, রসায়ন. . নপছচঃননডপধধধঞটগীঔঈঔগঝঃনডণফশঢপলঁডথঁডথঁডথঁডথডথঁতঠদণডনঠণধটঢদচংঢংথডটঢদঠণধৈডথতেঐজচঢদটঢদটদঢঃডতঁডথটলঠমশনজঃচঝদঁডথঁঢথঁডথৈজেওজৈথডঢদঢচংচংঝৈঝৌথঢথটঢদঢদঢথচঝংডথঁডথঢদঢদ",5
Best,5
Nic game,5
This game is outstanding,5
Mst hai,5
Rahbar,2
Good,5
Best game,5
Lot of ads....not proper at all... very loading.....,1
Nice,5
It is interesting game,5
Backwash game so many adss,1
Very interesting,5
Ok escape masters,5
Sup,5
Very nice experience,5
I love you so much,5
This game is nice for me for others I dont now,5
Good game for time paas,4
♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,5
Good,5
Good,5
god game,5
Good!,5
Ttt,5
Please daunlod ho jaye,5
I love this app,5
Great but doesn't have much to offer for long term use.,3
Jashan Preet Singh,1
Good/bad,4
Butt nu ft fun NC CTV,5
Osm,5
So bad app.I really hate this app for too many much add 😠😠😠,1
Grusu,5
It's really good,5
Best,5
Good,5
Toooooooooooooooooooooooooo many damn ads!! TF!? #UNINSTALL,1
game itself ok but....adverts and ads and ands....and ads....and ads.....,1
Good mind sharp game,5
Not bad,5
Best game,5
I love the game it was so nice,5
Very good,5
Jay and my love you,5
Noice,5
Adds are more then gameee lavaadaaa lodiii,1
Chor ka khel hai,5
Nice,5
Very bad this game contain lot of add boring game,1
Yadunandan Bk srinandan Bk pavanra raj hm,5
Very bad game,1
"good luck with your friends to see the attached document and the family are well and that the company has a bicycle blanks the same time as the first one is a good idea to make a difference the,and9 the same time",2
So creative,5
Time waist 🤬🤬🤬🤬,1
Nice came thinking very good but very good I love,5
Wow game,4
i love yr game,5
"I wish if the mansion was more,i played because of that",2
worst game to many ads,1
SUPERRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR,5
Good,5
Omraj,5
Pager,5
Too much ads,1
Awesomeness ❤️❤️❤️❤️❤️,5
Toooo........ Many ads,1
Very best game,5
I play this game in free time this is best choice to play when we bore,5
Excellent,5
Super,5
nice,5
Best,5
I love these game,1
Good,5
Very nice,5
Super,5
यह मैंने पहली बार गेम डाउनलोड करा है मेरा नाम आना जब ऑनलाइन,5
I Love gam,5
Ayush,5
Hi Bu,5
many adds,1
dubakurr only adds,1
Awesome Fantastic Cool,5
Perfact game,5
Good,1
Nice,5
Good 😜👌,5
ㅈ 주 ㅈ ㅓㅓㅓㅓ,5
Hack,1
Good game,4
Good game,4
Best,5
nyc game,4
जैसा ऐड में दिखाया पैसा तो है ही नहीं किया और फालतू हमारा नेट बर्बाद कर दिया सालों कुत्तों हरामजादे कार्ड भी हमारा नेट खराब कर रहे हो अक्ल है या नहीं है देखो देखो कम से कम पैसा तो देखो के साइड में दिखा दो पैसा तो दिया करो फालतू ही मेरा नेट खराब कर दिया डेट का बेस बढ़ा दिया पागल हॉट,1
It not as shown in display clip,1
Hi Hhhhhhhihopls laungu malaysia,5
"o,,,",1
Nokkatt,5
Anu,5
Vry nice,5
Nice,5
Best,5
This game is so good 🤣😆😉,4
Nice game,5
Nyc game,5
Mssst,1
It is the most enjoyable in my life👌🏻👌🏻,5
Awesome,5
This is a interesting game for all So everyone should download this game,1
Very very worst game,1
Super game bro,5
It's fun,4
This game is rock,5
Vikesh,5
Excellent graphics,5
Can not run game,1
Osm,5
This game is amazing,5
super,5
"Good,😊😊😊👌👌🎂💐☺️☺️😊",5
Osm,5
Nice,4
Very interested,5
Dis geme is osam!!!!!😊😍🦄🍪,5
This is a funny video game,5
Good,5
Nice,5
It is so best,5
Great,2
Just doi g it cause u always ask,5
bekar game this game is not start😤😤😤😤😤😤😤,1
🏋️🏋️🏋️💆🏋️🤾🏋️🤾🏋️🤾كخحججججطبلللبسبىةةلا 😂😘🙃🙇🙇ن خحجممنص🏋️🤾🏋️🤾🏋️🏂🤾😆😂😆😆😂😆😂😆😂😆😂😆😂🤣😁 كككغةوووغط في مصر ثانى في ثءءذذذذض مخنوق انا ملك انت عيل معفن خليك###٢$ د,1
Best,1
Att game,5
So bad game bro,1
good,5
smile,1
This is a very Beautiful game👌👌,5
Police,5
Not too good but ok ok,3
Nice escape game,5
Excited,5
Nice game,5
Nice for timepass Only,2
👏,5
Good,5
It's a nice game like it but it have too many adds. But turn off your mobile data or wifi which you are connected too then its a add free game,5
The creation is very supet,5
Oooh yes it Off course of a grin or5th and,5
Good,5
"Ye bahut aacha game h isse ham bache happy ho gaye h Ye game jisne bhi banaya h usko bahut bahut bahut jarurat se bhi jada Thank u so much thank you so much u are good 🤗🤗🤗☺☺☺☺😇😇😇🤓🤓😀😀😁😁😍😍😘😘😘🙋😻😻👩‍❤️‍👯👯👯Thanq , From Tripti ☺",5
Nihal good night,5
Wow I love it,5
Poor game not properly work,1
Very bad game they are fool,5
Interesting game 😁❤,3
Superb,5
This game is very lagy I has to stop the theif if the lag will all right but not. Pls improve this,1
best games ever,5
Nice game,5
At first when ur playibg then its gd ..but then its booooring!!!,3
Good game,5
Nice app,5
Nice graffic💟,5
nice game,5
I think it can be better more ads no more HAPPY 😐😶,2
An il,5
Toop game,3
Very nice app,4
عالیه حتما نصبش کنید😊😊😊😊,4
Wow,5
Good,5
Nice game,5
Yah game sabse kharab hai ise koi Na khela yah hypnotize karne wala game hai,2
Outstanding game,5
Wow,5
Ads off please,1
Wrost game,1
This game is absolute shirt too many bloody ads and it's so slow to get anything going,1
So oo many adds,1
Ok Yse,5
This game is fun but it keeps crashing,2
the game is so lovely to play and eizzy,5
